,User,Date Created,Number of Likes,Source of Tweet,Tweet
4066,AffableElk,2023-01-31 22:54:16+00:00,2,Twitter Web App,@cidylamsy903 @JamesThompsonKS @sangriafalls @blasphemusdeus @asrobin37 @halfwitt_ @angrytrashacct @NomadsAssistant @cspenn @coeurdinosaur @ufcfan4life2 NETFLIX REVERSE YOUR DECISION #SaveWarriorNun #WarriorNun
4067,ireallyshouldn,2023-01-31 22:54:16+00:00,1,Twitter for iPhone,"I won’t know peace until I get more seasons of #WarriorNun 

NETFLIX REVERSE YOUR DECISION #SaveWarriorNun"
4068,lre1921,2023-01-31 22:54:14+00:00,0,Twitter for iPhone,@avanunice NETFLIX REVERSE YOUR DECISION #SaveWarriorNun
4069,Dexpatronum,2023-01-31 22:54:14+00:00,7,Twitter for Android,"Fecho os olhos pra não ver passar o tempo, sinto falta de você...
Anjo bom, amor perfeito no meu peito, sem você não sei viver...

NETFLIX REVERSE YOUR DECISION 
#SaveWarriorNun #WarriorNun https://t.co/uLW88nK7y9"
4070,terungwa_n,2023-01-31 22:54:13+00:00,0,Twitter for iPhone,Bye Netflix. Hello Prime Video.
4071,FalconOfTheEast,2023-01-31 22:54:13+00:00,0,Twitter Web App,Hahah noooooooooooooooo 😅 NETFLIX REVERSE YOUR DECISION #SaveWarriorNun #WarriorNun
4072,nagyniki69,2023-01-31 22:54:10+00:00,0,Twitter for iPhone,"@sarajoronne Snow ❤️ 

NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
4073,lolahdezp_,2023-01-31 22:54:10+00:00,1,Twitter for Android,@paulacano_6 cómo la pongan en netflix la veo todos los días
4074,potatiny,2023-01-31 22:54:09+00:00,1,Twitter for Android,"@Feitnys2 A CARA DO VINCENT NO CORPO DA BEA TÔ MORRENDO KKKKKKKKKKKKK

NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun
#WarriorNun"
4075,diviniumtarask,2023-01-31 22:54:09+00:00,0,Twitter for Android,"@sarajoronne Left
NETFLIX REVERSE YOUR DECISION 
#SaveWarriorNun #WarriorNun"
4076,GhitaraMaria,2023-01-31 22:54:08+00:00,1,Twitter for Android,"@JamesThompsonKS Still fighting as loud as ever!
NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
4077,elosnk,2023-01-31 22:54:08+00:00,1,Twitter for Android,"@QuinnNoelle94 Deepest parts of the ocean! The ocean is still unknown and there are so many new specimen to discover!! (moon would be super cool too but im afraid of the space lmaooo)
#SaveWarriorNun #WarriorNun NETFLIX REVERSE YOUR DECISION"
4078,loulouct,2023-01-31 22:54:07+00:00,0,Twitter Web App,"NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun 
click and read...it all matters ⚔️❤️"
4079,_nobretiago,2023-01-31 22:54:07+00:00,0,Twitter for Android,@pedrohenryy_ @anthunesarth A netflix pressionando ela pra lançar os outros dois projetos com eles logo kkkkkk
4080,lre1921,2023-01-31 22:54:06+00:00,0,Twitter for iPhone,@Cosmosghost_ Yeah it’s disappointing to say the least :/ NETFLIX REVERSE YOUR DECISION #SaveWarriorNun
4081,abcb_VI,2023-01-31 22:54:04+00:00,1,Twitter for Android,"@Helen_Vera @warriornunchile Mi mente mal viajada, perdón.

NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
4082,RMendes508,2023-01-31 22:54:03+00:00,0,Twitter for Android,"@avanunice NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun https://t.co/X4WOcjGKiv"
4083,AffableElk,2023-01-31 22:54:02+00:00,1,Twitter Web App,@udinovsnico Some people would say it's doctored... ;)  NETFLIX REVERSE YOUR DECISION #SaveWarriorNun #WarriorNun
4084,julianan1006,2023-01-31 22:54:02+00:00,0,Twitter Web App,"@ThisOrTheNext maybe netflop will listen to our girl smg
NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun https://t.co/iq1XE4VT3a"
4085,victoriaa_eem,2023-01-31 22:54:01+00:00,1,Twitter for iPhone,À la recherche urgente d’un compte Netflix.
4086,MGtillIDiE_,2023-01-31 22:53:59+00:00,0,Twitter for iPhone,I watched a whole movie earlier not half but the whole thing an now Netflix says you’ve been signed out
4087,AntriFte,2023-01-31 22:53:58+00:00,0,Twitter for iPhone,NETFLIX REVERSE YOUR DECISION #SaveWarriorNun https://t.co/ZIUb1qLEYo
4088,Rohanzz6,2023-01-31 22:53:57+00:00,0,Twitter Web App,"@abcnews lazy netflix generation

we've done this to ourselves..."
4089,njhsheavn,2023-01-31 22:53:56+00:00,2,Twitter for Android,"@SimonDavisBarry @WGCtweet @DGCTalent @CMF_FMC @The_CMPA @JustinTrudeau @pablorodriguez We got you!
#SaveWarriorNun  #WarriorNun

NETFLIX REVERSE YOUR DECISION"
4090,sophiriibeiro,2023-01-31 22:53:54+00:00,0,Twitter for iPhone,@luciosjr_ netflix. nunca mais piso no tx
4091,valerijs,2023-01-31 22:53:53+00:00,0,Twitter for Android,"The Snow Girl seriāls (Netflix) 😱 Īpaši, piektā epizode 😱 Vai, manu vai...iesaku."
4092,DavidPapp,2023-01-31 22:53:50+00:00,0,IFTTT,Watch This Rare Masterpiece on Netflix Before It's Too Late     - CNET https://t.co/BsKupd4wXf
4093,lype_l,2023-01-31 22:53:49+00:00,0,Twitter for Android,@siteptbr Netflix chama o Felca
4094,northend87,2023-01-31 22:53:46+00:00,0,Twitter for iPhone,@MikaNicoleeeee @___KiChan Netflix
4095,frog0nthem00n,2023-01-31 22:53:45+00:00,0,Twitter Web App,@jauregaysthetic NETFLIX REVERSE YOUR DECISION #SaveWarriorNun #WarriorNun
4096,TheBatmanArtist,2023-01-31 22:53:44+00:00,1,Twitter for Android,"@BlackbeardMJ 1. The point is that the pressure is on if Netflix expresses interest, which may make WBD take a 2nd look at Snyderverse if they decide not to lease.

2. WBD expressed interest in leasing IP to streaming services. It's literally part of their plan, so false. 

3. ZSJL is a win."
4097,firehomw,2023-01-31 22:53:43+00:00,0,Twitter for Android,@arianastarb0y para ta en Netflix??
4098,CaroEscamilo,2023-01-31 22:53:43+00:00,0,Twitter for Android,Herrero NETFLIX REVERSE YOUR DESICION #SaveWarriorNun #WarriorNun
4099,KinoD94,2023-01-31 22:53:42+00:00,1,Twitter for Android,@decepticonaiden I'm hoping Twincast means they might repaint the Netflix Soundwave as Soundblaster
4100,murielkawaii,2023-01-31 22:53:41+00:00,8,Twitter Web App,porque inuyasha en netflix no tiene su op ;-;?
4101,ireallyshouldn,2023-01-31 22:53:41+00:00,1,Twitter for iPhone,"Y’all make me weak. 

NETFLIX REVERSE YOUR DECISION #SaveWarriorNun #WarriorNun"
4102,GarfieldRubble,2023-01-31 22:53:41+00:00,0,Twitter Web App,@TheCartoonBase Sonic Boom is here on Netflix I'm ready to watch.
4103,QuinnNoelle94,2023-01-31 22:53:40+00:00,0,Twitter for iPhone,"@WnLarrin Haha there ya go!
#SaveWarriorNun #WarriorNun NETFLIX REVERSE YOUR DECISION"
4104,MHohnsbehn,2023-01-31 22:53:40+00:00,0,Twitter for Android,"NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun https://t.co/c0wPrV25pM"
4105,lre1921,2023-01-31 22:53:40+00:00,1,Twitter for iPhone,@avatriceee @netflix NETFLIX REVERSE YOUR DECISION #SaveWarriorNun
4106,Arealaocs,2023-01-31 22:53:39+00:00,6,Twitter for Android,"Thank you @SpoilerTV for this article. It's golden.
NETFLIX REVERSE YOUR DECISION 
#SaveWarriorNun #WarriorNun
❤️ https://t.co/YYOV876fTi https://t.co/8jqlY6jMms"
4107,RoseKei26340518,2023-01-31 22:53:38+00:00,0,Twitter Web App,"@Jereczko97 We doing it.
NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun"
4108,NickSuntan,2023-01-31 22:53:37+00:00,1,Twitter for iPhone,@PlayboiMikeyV2 Well. Send help bc Netflix movies can go without any second thought
4109,paulagrcia_89,2023-01-31 22:53:37+00:00,3,Twitter for iPhone,que van a quitar las películas de barbie que había en netflix me muero aquí mismo 💔
4110,DangerCrane,2023-01-31 22:53:36+00:00,0,Twitter for iPhone,"NETFLIX REVERSE YOUR
DECISION 
#SaveWarriorNun #WarriorNun"
4111,94Michell94,2023-01-31 22:53:35+00:00,3,Twitter Web App,"No más porque dije que están carísimos los libros y eso estanca la fomentación a la lectura; ya asumieron que prefiero gastar el dinero en Netflix que en libros. No le respondí porque si lo hago, desato mi lado violento y no quiero hacerlo https://t.co/N3KjuHbQUU"
4112,def0921,2023-01-31 22:53:35+00:00,2,Twitter for iPhone,@the_majeski Madoff Netflix series
4113,JustSimplyVibin,2023-01-31 22:53:34+00:00,0,Twitter for Android,"W is immediately relieved because if M is Ts sister then she d (HOLD ON SIMON TWEETED)
NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
4114,anncathmo,2023-01-31 22:53:34+00:00,1,Twitter for Android,"@DennisDelgado01 Louderrr
NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
4115,AlThomo246,2023-01-31 22:53:33+00:00,2,Twitter for Android,"@QuinnNoelle94 Both: a comic magician
NETFLIX REVERSE YOUR DECISION  #SaveWarriorNun #WarriorNun"
4116,josejuanrh,2023-01-31 22:53:33+00:00,0,Twitter for iPhone,@claudiaclauco @fcosampieri HBO max y no se si en Netflix. Salió en el cine hace como un año
4117,lre1921,2023-01-31 22:53:33+00:00,0,Twitter for iPhone,@RealistIslander NETFLIX REVERSE YOUR DECISION #SaveWarriorNun
4118,Cosmosghost_,2023-01-31 22:53:31+00:00,0,Twitter for Android,NETFLIX REVERSE YOUR DECISION #SaveWarriorNun #WarriorNun ❤
4119,vanchris99,2023-01-31 22:53:29+00:00,0,Twitter for iPhone,@MissKalua @netflix Zabhoza
4120,oz_dgn,2023-01-31 22:53:29+00:00,0,Twitter for iPhone,Netflix’te Ancient Apocalypse dizisini izlemenizi öneririm. 👍
4121,tonteri_youngs,2023-01-31 22:53:29+00:00,1,Twitter for Android,"@ktysturtle03 Savage! 😩
#WarriorNun #SaveWarriorNun
NETFLIX REVERSE YOUR DECISION"
4122,CaroEscamilo,2023-01-31 22:53:28+00:00,0,Twitter for Android,Herrería NETFLIX REVERSE YOUR DESICION #SaveWarriorNun #WarriorNun
4123,QuinnNoelle94,2023-01-31 22:53:28+00:00,1,Twitter for iPhone,"@bigtoastisbest I don’t think I’d pass the auditions for either quite honestly, but I’d lose Survivor so fast.
#SaveWarriorNun #WarriorNun NETFLIX REVERSE YOUR DECISION"
4124,godswlwwarrior,2023-01-31 22:53:28+00:00,1,Twitter for iPhone,"LMAO

NETFLIX REVERSE YOUR DECISION #SaveWarriorNun #WarriorNun"
4125,diviniumtarask,2023-01-31 22:53:28+00:00,0,Twitter for Android,"@JafJessica I mean, everything for the nuns..
NETFLIX REVERSE YOUR DECISION 
#SaveWarriorNun #WarriorNun https://t.co/DITDH8CfI4"
4126,lre1921,2023-01-31 22:53:27+00:00,1,Twitter for iPhone,@avatrice_kty NETFLIX REVERSE YOUR DECISION #SaveWarriorNun
4127,KartunOh,2023-01-31 22:53:27+00:00,2,Twitter Web App,"Dari Turning Red, Pinocchio sampai Puss In Boots, ada banyak nominasi-nominasi film animasi panjang dan pendek terbaik dalam ajang Oscar ke-95. Baca selengkapnya di:
https://t.co/0c0Tf6WAXC
#Oscar #disney #Netflix"
4128,missvanjiechild,2023-01-31 22:53:26+00:00,1,Twitter for Android,@calcifer5555 literal fui yo pero dije q netflix no m iba a tener en 3 y 2
4129,Shady87717362,2023-01-31 22:53:26+00:00,0,Twitter Web App,"NETFLIX REVERSE YOUR DECISION #WarriorNun
#SaveWarriorNun https://t.co/uvGi107ftF"
4130,LuanaaPereira2,2023-01-31 22:53:25+00:00,0,Twitter for Android,1h passando o catálogo da Netflix e da amazon pra no fim das contas ver filme repetido 👏🏻👏🏻
4131,bambolawn,2023-01-31 22:53:25+00:00,1,Twitter for iPhone,Equally as hot thanks #SaveWarriorNun #WarriorNun NETFLIX REVERSE YOUR DECISION
4132,NFFC1975,2023-01-31 22:53:25+00:00,0,Twitter for Android,"@MikeAFC4 @rickygervais Is there an outtake reel of After Life and Derek, if there was that would be amazing, an idea for your next Netflix entry @rickygervais 😉"
4133,anncathmo,2023-01-31 22:53:23+00:00,0,Twitter for Android,"@Jereczko97 lmao
NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
4134,lilsunfire,2023-01-31 22:53:22+00:00,5,Twitter for Android,PLEASE I LOVE HER #WarriorNun #SaveWarriorNun NETFLIX REVERSE YOUR DECISION
4135,RoseKei26340518,2023-01-31 22:53:22+00:00,7,Twitter Web App,"@incorrectwn Uh, reputation as Ava's girlfriend.
NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun"
4136,lymbo265,2023-01-31 22:53:22+00:00,0,Twitter for Android,@MissKalua @netflix Zama movie awawa folo sanakwane?
4137,satanesmiamo,2023-01-31 22:53:21+00:00,0,Twitter Web App,"Que me traigan al hijoputa que hace las categorias en netflix. ""Documentales en aleman"" ¿en serio? ¿quien dice ""Hoy me apetece ver un documental en aleman""? ""Peliculas de 1.30m"", ""tengo solo hora y media libre, a ver que hay..."", amos, no me jodas ¡QUE ME LO TRAIGAN!"
4138,thotpocket8,2023-01-31 22:53:21+00:00,15,Twitter for Android,Watching the Pamela Anderson documentary on the Netflix.
4139,yeezysliquor,2023-01-31 22:53:21+00:00,0,Twitter for Android,@fiImbarbie I was JUST watching this movie on Netflix 😭
4140,Feitnys2,2023-01-31 22:53:20+00:00,0,Twitter for Android,"@megumiswan Né kkk
NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun"
4141,ourpaydayHQ,2023-01-31 22:53:20+00:00,11,Twitter Web App,"Grab a Payday USD Mastercard. Pay for Starlink, Netflix, Uber, Apple Music, etc

Download Payday: https://t.co/VwUnKfqPUp"
4142,lre1921,2023-01-31 22:53:19+00:00,0,Twitter for iPhone,@Tiffany7117 NETFLIX REVERSE YOUR DECISION #SaveWarriorNun
4143,SavannahMischl1,2023-01-31 22:53:19+00:00,0,Twitter Web App,"Last year for the first time ever, Netflix lost subscribers and shares fell more than 60% according to CNBC news. More information about Netflix and other streaming services banning together against a common enemy at https://t.co/dWZsqCROSR"
4144,littlebabykwon,2023-01-31 22:53:19+00:00,0,Twitter for iPhone,PERDOOOON??? VAN A QUITAR UNA SERIE QUE ACABO DE EMPEZAR DE 270 capitulos EN 20 DIASS DE NETFLIX
4145,sovngarde,2023-01-31 22:53:18+00:00,0,Twitter for iPhone,"I would laugh but I’m just genuinely so bummed out by what has happened with this fucking show. 

REPORT: Netflix's The Witcher May Not Last Past Season 5 https://t.co/rxrZfij0Iy"
4146,zuu_mecha,2023-01-31 22:53:16+00:00,0,Twitter for Android,@netflixgolden NETFLIX REVERSE YOUR DECISION #SaveWarriorNun #WarriorNun https://t.co/GbojTWw7EF
4147,nagyniki69,2023-01-31 22:53:16+00:00,0,Twitter for iPhone,"@Pinkpenguin350 Bruhhh. Yes 😅🔥

NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
4148,anncathmo,2023-01-31 22:53:14+00:00,0,Twitter for Android,"@avanunice LFG
NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
4149,omartoxic,2023-01-31 22:53:14+00:00,0,Twitter for iPhone,Y así se suicidó netflix
4150,tayloharry,2023-01-31 22:53:13+00:00,1,Twitter for iPhone,amigas dorameiras me indiquem doramas na netflix https://t.co/xoTiUL0N3D
4151,DanielBaker_,2023-01-31 22:53:12+00:00,2,Twitter for iPhone,Currently watching the Pamela Anderson doc on Netflix and I lowkey love her tbh
4152,lre1921,2023-01-31 22:53:11+00:00,0,Twitter for iPhone,@ktysturtle03 NETFLIX REVERSE YOUR DECISION #SaveWarriorNun
4153,CaroEscamilo,2023-01-31 22:53:10+00:00,0,Twitter for Android,Herramienta NETFLIX REVERSE YOUR DESICION #SaveWarriorNun #WarriorNun
4154,Peripatet1c0,2023-01-31 22:53:08+00:00,2,Twitter for Android,"cara, a mini série da kiss da Globo play é muito superior a da Netflix, na moral mesmo.

a Netflix da uma romantizada legal num bagulho que é true crime, nada contra, mas é foda tornar cinematográfico demais algo que é extremamente pesado e que ainda afeta muitas pessoas."
4155,pink_nylon,2023-01-31 22:53:06+00:00,1,Twitter for iPhone,@GettingEffie Can’t wait for the Netflix documentary slandering her 🤣
4156,DangerCrane,2023-01-31 22:53:06+00:00,0,Twitter for iPhone,"NETFLIX REVERSE YOUR
DECISION 
#SaveWarriorNun #WarriorNun"
4157,bambolawn,2023-01-31 22:53:06+00:00,1,Twitter for iPhone,Oh this is hot thank you 😍 #SaveWarriorNun #WarriorNun NETFLIX REVERSE YOUR DECISION
4158,Devanyvr5,2023-01-31 22:53:05+00:00,0,Twitter for iPhone,Netflix está rabioso pues prefiero mirarte
4159,jkvjnnj,2023-01-31 22:53:04+00:00,0,Twitter for Android,que alguien me preste su cuenta de Netflix 😭
4160,simsdancer_chip,2023-01-31 22:53:02+00:00,0,Twitter Web App,@AJNebula2409 I find lots of that in Canada even on Netflix but at least its seasons missing on Netflix not Eps!
4161,Nicole28433473,2023-01-31 22:53:02+00:00,1,Twitter for iPhone,@Tiffany7117 NETFLIX REVERSE YOUR DECISION #SaveWarriorNun #WarriorNun https://t.co/wxRjx1cbIy
4162,jdbluthor,2023-01-31 22:53:02+00:00,0,Twitter for iPhone,@netflix How about you put more seasons of Warrior Nun on Netflix instead? NETFLIX REVERSE YOUR DECISION #WarriorNun #SaveWarriorNun
4163,GhitaraMaria,2023-01-31 22:53:02+00:00,0,Twitter for Android,"@AgnesSzalkowska @SimonDavisBarry @WilliamMiller @DavidBHayter @TonteriYoung @albabaptista_ I love yelling this stuff!
NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
4164,lre1921,2023-01-31 22:53:01+00:00,0,Twitter for iPhone,@RationalNerd NETFLIX REVERSE YOUR DECISION #SaveWarriorNun
4165,grandelogia,2023-01-31 22:53:00+00:00,0,Twitter for iPhone,"essa série nova da netflix lock wood &amp; co parece ser legal, indo ver"
4166,Elna10476048,2023-01-31 22:53:00+00:00,1,Twitter for iPhone,"El actor francés Adama Niane, de 'Lupin', muere a los 56 años
El actor francés era conocido sobre todo por su papel en 'Lupin', que es una de las series no inglesas más vistas de Netflix. https://t.co/UMt2ZH6x92"
4167,user1313qn,2023-01-31 22:53:00+00:00,0,SocialChamp IO ,"Just ICYMI Reposting Articles:
https://t.co/AripDm187L

 #SaveWarriorNun #WarriorNun 
NETFLIX REVERSE YOUR DECISION"
4168,hannefis,2023-01-31 22:52:59+00:00,0,Twitter for Android,"Gledet meg til Cunk On Earth på Netflix!

https://t.co/QfopU7TpjR"
4169,tobalandree,2023-01-31 22:52:59+00:00,11,Twitter for Android,"Te mentí no tengo Netflix, hoy vamos a leer los tuit de mis 2 amigos 👀 https://t.co/6yUnCmWyJl"
4170,sarhatlice,2023-01-31 22:52:58+00:00,0,Twitter for iPhone,@OscarHarrysson @netflix Den tråkiga i serien
4171,CuteDebora,2023-01-31 22:52:57+00:00,5,Twitter for iPhone,"En netflix ES con truqui también la tenéis, de los dramas con los que más me he reído y Kim Seonho adoreibol 🥰"
4172,TVWarriorNun,2023-01-31 22:52:57+00:00,1,Twitter for Android,"@sisterkycya @SimonDavisBarry @albabaptista_ NUNCAAAA 💪

NETFLIX REVERSE YOUR DECISION

#SaveWarriorNun #WarriorNun"
4173,Lol_Astry,2023-01-31 22:52:57+00:00,2,Twitter for Android,"Peace🤔
NETFLIX REVERSE YOUR DECISION
#WarriorNun #SaveWarriorNunWARRIOR"
4174,lavenderghostco,2023-01-31 22:52:56+00:00,0,Twitter Web App,"fr 

#lockwoodandco #renewlockwoodandco @NetflixUK @netflix"
4175,alexGSeptember,2023-01-31 22:52:54+00:00,2,Twitter for Android,"@ilucky101 @Loonthekat NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun https://t.co/xRFEDqcWrk"
4176,sapphicberta,2023-01-31 22:52:54+00:00,0,Twitter for Android,"@swiftoursonggg NETFLIX REVERSE YOUR DECISION 
#SaveWarriorNun #WarriorNun https://t.co/z6QiMvRRGd"
4177,itjunho125,2023-01-31 22:52:54+00:00,1,Twitter for iPhone,managed to finish prison playbook before it gets removed on netflix in my region 🥹
4178,lre1921,2023-01-31 22:52:54+00:00,0,Twitter for iPhone,@ktysturtle03 NETFLIX REVERSE YOUR DECISION #SaveWarriorNun
4179,cookie_hm,2023-01-31 22:52:52+00:00,1,Twitter for Android,"@redponydriver YES JOIN ME
#SaveWarriorNun #WarriorNun 
NETFLIX REVERSE YOUR DECISION https://t.co/d1ynfFxc5Y"
4180,iamDaTagg,2023-01-31 22:52:52+00:00,0,Twitter for iPhone,"Watched that Netflix movie ‘You People’ yesterday , funny asf but evilly bad smh they’re mocking the takeover of our people … the conversion of the black man (&amp;) to see Lauren London in that movie … Nipsey wouldn’t be happy with her submission to the industry 😕"
